id,safra,y,VAR_6,VAR_20,VAR_19,VAR_25,VAR_44,VAR_12,VAR_9,VAR_69,VAR_77,VAR_57,VAR_33,VAR_59,VAR_53
9698,201412,0,629.0,8,0.0,0.0,0.0,,900.0,,,45,0.0,211.57,
9699,201404,0,3721.0,12,59.0,9.0,12.0,420.0,600.0,510.85,0.0,48,4.0,343.7,600.0
9700,201404,0,1107.0,12,0.0,0.0,12.0,138.0,1300.0,292.07,53.18,45,0.0,239.57,2100.0
9701,201404,0,1345.0,12,0.0,6.0,11.0,622.0,1000.0,540.03,0.0,52,0.0,323.16,1000.0
9702,201401,1,4156.0,12,38.0,0.0,0.0,,200.0,,,46,12.0,,540.0
9703,201409,0,686.0,6,0.0,0.0,0.0,,600.0,,,55,0.0,178.84,
9704,201409,0,821.0,12,0.0,0.0,3.0,,2479.0,764.08,0.0,59,0.0,1107.94,5000.0
9705,201404,0,223.0,12,0.0,0.0,0.0,,2000.0,,,44,0.0,,2000.0
9706,201402,0,4065.0,12,6.0,4.0,5.0,99.0,2000.0,266.09,0.0,51,14.0,206.12,4000.0
9707,201411,0,2774.0,12,22.0,7.0,0.0,227.0,1000.0,,,53,9.0,,5479.42
9708,201406,0,810.0,12,0.0,0.0,3.0,,1690.0,227.47,0.0,57,0.0,128.79,3237.69
9709,201408,0,2140.0,7,24.0,12.0,11.0,545.0,792.55,626.17,70.37,47,1.0,352.63,2482.55
9710,201410,0,641.0,12,0.0,0.0,0.0,,1500.0,,,49,0.0,110.78,400.0
9711,201409,0,548.0,6,0.0,0.0,0.0,,500.0,,,33,0.0,,200.0
9712,201402,1,345.0,12,0.0,0.0,0.0,,2000.0,,,35,0.0,,4787.93
9713,201402,0,420.0,12,0.0,0.0,0.0,,800.0,,,47,0.0,,2200.0
9714,201403,1,590.0,12,0.0,0.0,0.0,,2000.0,,,46,0.0,0.0,2000.0
9715,201407,1,476.0,12,0.0,0.0,0.0,,670.0,,,67,0.0,,670.0
9716,201407,0,406.0,12,0.0,0.0,0.0,,1500.0,,,50,0.0,,5450.0
9717,201411,0,1186.0,12,0.0,2.0,12.0,593.0,800.0,261.93,0.0,50,0.0,332.97,1300.0
9718,201401,0,4397.0,12,28.0,0.0,0.0,,1300.0,,,55,8.0,,3640.0
9719,201401,0,960.0,3,0.0,0.0,7.0,,600.0,658.62,132.32,53,0.0,128.11,1200.0
9720,201402,0,4873.0,6,18.0,0.0,0.0,,300.0,,,60,17.0,,600.0
9721,201411,0,289.0,12,0.0,0.0,0.0,,1000.0,,,32,0.0,,
9722,201404,0,2038.0,9,7.0,0.0,0.0,,700.0,,,33,2.0,,3446.66
9723,201403,0,1743.0,12,8.0,11.0,12.0,895.0,1600.0,662.69,0.0,37,2.0,394.9,5791.86
9724,201412,0,2906.0,12,10.0,0.0,10.0,113.0,1500.0,278.25,94.33,60,1.0,278.89,3000.0
9725,201409,1,2060.0,12,14.0,12.0,12.0,439.0,2000.0,533.83,0.0,19,3.0,377.0,4000.0
9726,201412,1,1867.0,12,5.0,0.0,0.0,,1991.21,,,35,8.0,,2296.83
9727,201404,0,1948.0,12,14.0,7.0,2.0,,3000.0,284.39,0.0,71,2.0,452.58,7000.0
9728,201408,0,978.0,5,0.0,0.0,8.0,,500.0,518.6,39.17,43,0.0,438.84,500.0
9729,201401,0,799.0,12,0.0,0.0,2.0,,2900.0,294.06,0.0,52,0.0,329.91,3594.13
9730,201406,0,1176.0,12,0.0,3.0,12.0,337.0,2000.0,246.68,76.72,52,0.0,389.5,2900.0
9731,201408,0,1734.0,4,6.0,4.0,4.0,71.0,600.0,,,45,3.0,,600.0
9732,201412,0,583.0,6,0.0,0.0,0.0,,500.0,,,52,0.0,0.0,1200.0
9733,201407,0,2844.0,12,25.0,0.0,0.0,,1000.0,,,43,10.0,,1985.74
9734,201412,0,2129.0,12,15.0,11.0,12.0,519.0,2000.0,756.01,0.0,51,3.0,434.37,3800.0
9735,201409,1,373.0,12,0.0,0.0,0.0,,3000.0,,,51,0.0,,
9736,201409,1,528.0,9,0.0,0.0,0.0,,1000.0,,,40,0.0,,
9737,201405,0,2064.0,12,10.0,9.0,12.0,,700.0,1748.26,0.0,40,5.0,379.53,700.0
9738,201402,0,1468.0,12,0.0,11.0,12.0,253.0,2100.0,362.41,42.5,45,1.0,94.83,11351.1
9739,201405,1,161.0,12,0.0,0.0,0.0,,500.0,,,50,0.0,,500.0
9740,201406,0,365.0,12,0.0,0.0,0.0,,1000.0,,,45,0.0,,1000.0
9741,201404,1,1338.0,10,0.0,4.0,10.0,146.0,500.0,420.04,85.19,49,0.0,152.75,1000.0
9742,201407,0,3213.0,12,15.0,0.0,2.0,,690.0,179.91,0.0,56,9.0,567.12,690.0
9743,201401,0,3328.0,12,25.0,10.0,11.0,812.0,2000.0,354.4,124.55,55,31.0,327.14,4400.0
9744,201411,0,3051.0,12,38.0,11.0,12.0,1554.0,2639.21,617.61,194.84,50,3.0,595.94,762.29
9745,201409,1,305.0,12,0.0,0.0,0.0,,1000.0,,,63,0.0,,
9746,201412,1,978.0,12,0.0,0.0,8.0,,1881.32,255.21,63.31,31,0.0,99.9,500.0
9747,201407,1,872.0,12,0.0,0.0,7.0,,1401.02,465.86,121.01,45,0.0,312.57,1401.02
9748,201407,0,1834.0,12,6.0,6.0,11.0,250.0,1500.0,495.41,65.57,41,6.0,439.0,2900.0
9749,201407,0,1053.0,12,0.0,0.0,12.0,331.0,1000.0,322.92,0.0,73,0.0,163.85,2546.46
9750,201410,0,2709.0,12,6.0,6.0,3.0,320.0,1000.0,,,49,1.0,177.91,1000.0
9751,201403,0,4717.0,12,24.0,0.0,0.0,,600.0,,,45,13.0,,600.0
9752,201405,0,194.0,12,0.0,0.0,0.0,,1000.0,,,67,0.0,,1000.0
9753,201404,0,336.0,12,0.0,0.0,0.0,,690.0,,,55,0.0,,690.0
9754,201401,0,1852.0,11,10.0,10.0,12.0,850.0,600.0,847.6,235.72,66,4.0,777.38,1200.0
9755,201408,0,2953.0,12,48.0,10.0,12.0,419.0,500.0,411.74,97.77,59,2.0,202.03,2127.0
9756,201410,1,979.0,12,0.0,0.0,10.0,,1664.63,226.0,52.03,46,0.0,213.47,
9757,201410,0,1445.0,8,0.0,8.0,0.0,529.0,600.0,,,23,0.0,,
9758,201403,0,1700.0,6,7.0,12.0,11.0,679.0,400.0,631.26,0.0,47,1.0,591.0,400.0
9759,201401,0,2645.0,12,22.0,11.0,12.0,130.0,663.74,869.74,0.0,76,15.0,669.69,1327.48
9760,201405,1,342.0,4,0.0,0.0,0.0,,300.37,,,51,0.0,,300.37
9761,201409,1,1140.0,8,0.0,1.0,8.0,141.0,600.0,244.74,0.0,56,0.0,143.39,3700.0
9762,201411,0,2495.0,10,11.0,2.0,0.0,104.0,1051.0,,,31,13.0,,1600.0
9763,201402,1,298.0,12,0.0,0.0,0.0,,900.0,,,50,0.0,,1800.0
9764,201401,0,1482.0,12,0.0,12.0,12.0,777.0,600.0,403.46,103.12,55,1.0,159.46,2700.0
9765,201408,0,2248.0,6,18.0,9.0,9.0,522.0,1000.0,,,48,3.0,,7570.48
9766,201402,1,305.0,12,0.0,0.0,0.0,,622.0,,,62,0.0,,1244.0
9767,201412,0,158.0,10,0.0,0.0,0.0,,320.0,,,62,0.0,,
9768,201407,1,1182.0,12,0.0,2.0,7.0,190.0,1500.0,276.71,92.35,55,0.0,,10400.0
9769,201407,0,2695.0,12,5.0,9.0,2.0,80.0,1000.0,43.97,0.0,59,2.0,,6560.0
9770,201405,1,1211.0,12,0.0,3.0,12.0,242.0,807.0,360.22,107.82,53,0.0,143.92,807.0
9771,201401,0,2220.0,12,21.0,12.0,11.0,363.0,1214.0,1161.01,0.0,46,4.0,839.92,3713.92
9772,201402,1,1992.0,12,16.0,11.0,11.0,636.0,1581.0,944.47,85.36,58,2.0,599.92,3162.0
9773,201403,0,456.0,12,0.0,0.0,0.0,,1600.0,,,42,0.0,,2900.0
9774,201409,0,475.0,12,0.0,0.0,0.0,,757.49,,,20,0.0,,
9775,201409,1,543.0,9,0.0,0.0,0.0,,683.86,,,20,0.0,,
9776,201402,0,3343.0,12,37.0,8.0,7.0,262.0,1200.0,1012.58,0.0,32,6.0,667.11,4500.0
9777,201411,1,1289.0,12,0.0,3.0,12.0,347.0,500.0,600.85,0.0,51,0.0,359.73,
9778,201411,0,309.0,12,0.0,0.0,0.0,,1818.29,,,43,0.0,,600.0
9779,201407,1,1309.0,6,0.0,6.0,9.0,588.0,300.0,480.72,137.39,38,0.0,225.11,300.0
9780,201406,1,656.0,12,0.0,0.0,0.0,,1500.0,,,55,0.0,92.0,1500.0
9781,201410,0,953.0,12,0.0,0.0,8.0,,1200.0,687.46,145.16,56,0.0,523.12,1000.0
9782,201406,0,812.0,12,0.0,0.0,3.0,,1000.0,433.01,44.06,66,0.0,320.11,1000.0
9783,201401,0,2337.0,5,27.0,12.0,12.0,548.0,881.0,950.42,41.83,42,2.0,365.65,1762.0
9784,201402,0,4734.0,12,67.0,9.0,11.0,537.0,1500.0,253.89,0.0,51,12.0,171.72,3000.0
9785,201410,0,1327.0,5,0.0,6.0,11.0,220.0,500.0,261.52,83.37,41,0.0,310.61,
9786,201410,0,2203.0,12,18.0,10.0,12.0,,1384.11,2185.42,72.17,48,6.0,1220.58,3000.0
9787,201410,0,533.0,12,0.0,0.0,0.0,,1000.0,,,54,0.0,,1000.0
9788,201402,0,2659.0,12,5.0,0.0,0.0,,1000.0,,,63,2.0,80.34,2000.0
9789,201408,1,445.0,12,0.0,0.0,0.0,,1000.0,,,54,0.0,,1000.0
9790,201404,0,391.0,4,0.0,0.0,0.0,,300.0,,,34,0.0,,300.0
9791,201404,0,653.0,12,0.0,0.0,0.0,,200.0,,,52,0.0,90.11,600.0
9792,201408,0,1497.0,12,0.0,12.0,8.0,401.0,1100.0,,,62,1.0,,5500.0
9793,201408,0,743.0,12,0.0,0.0,1.0,,550.0,65.98,0.0,52,0.0,80.48,550.0
9794,201412,1,278.0,12,0.0,0.0,0.0,,1500.0,,,59,0.0,,
9795,201410,1,,12,,,,,1000.0,,,78,,,2847.73
9796,201404,0,2100.0,12,12.0,2.0,0.0,99.0,1400.0,,,44,1.0,0.0,2800.0
9797,201404,0,3978.0,12,30.0,6.0,12.0,741.0,889.0,334.81,114.9,50,13.0,103.53,2889.0
9798,201402,0,3832.0,8,10.0,4.0,12.0,420.0,600.0,458.1,77.25,50,21.0,513.0,1200.0
9799,201401,0,464.0,8,0.0,0.0,0.0,,500.0,,,41,0.0,,1000.0
9800,201405,0,1108.0,4,0.0,0.0,6.0,118.0,500.0,216.92,0.0,47,0.0,,2633.4
9801,201402,0,1098.0,12,0.0,0.0,8.0,111.0,2627.66,343.87,0.0,63,0.0,309.61,5255.32
9802,201409,0,4983.0,12,35.0,0.0,5.0,,1000.0,69.98,0.0,69,10.0,65.97,1547.46
9803,201410,0,897.0,8,0.0,0.0,5.0,,1000.0,486.85,0.0,44,0.0,412.71,
9804,201409,0,4794.0,4,31.0,0.0,0.0,,200.0,,,47,6.0,,
9805,201408,1,1981.0,12,20.0,10.0,12.0,342.0,700.0,426.16,146.22,49,1.0,331.2,700.0
9806,201404,0,275.0,12,0.0,0.0,0.0,,370.0,,,59,0.0,,370.0
9807,201403,0,251.0,4,0.0,0.0,0.0,,300.0,,,50,0.0,,300.0
9808,201409,0,2425.0,9,18.0,7.0,0.0,118.0,2000.0,,,62,3.0,0.0,6908.92
9809,201404,0,472.0,12,0.0,0.0,0.0,,1600.0,,,51,0.0,,2157.05
9810,201410,1,760.0,6,0.0,0.0,1.0,,500.0,174.93,0.0,57,0.0,270.15,200.0
9811,201409,0,4248.0,12,77.0,12.0,12.0,1117.0,2000.0,401.57,43.64,52,15.0,470.0,8000.0
9812,201402,0,1130.0,12,0.0,0.0,3.0,259.0,400.0,39.99,0.0,40,0.0,,2610.29
9813,201412,1,1817.0,12,11.0,12.0,11.0,842.0,1500.0,879.96,0.0,42,1.0,388.76,
9814,201401,1,875.0,12,0.0,0.0,5.0,,1316.74,492.49,55.65,43,0.0,1030.89,2633.48
9815,201401,1,236.0,12,0.0,0.0,0.0,,693.0,,,50,0.0,,1386.0
9816,201406,0,1148.0,12,0.0,1.0,12.0,293.0,1000.0,398.36,0.0,47,0.0,521.26,1000.0
9817,201405,0,1434.0,6,0.0,11.0,9.0,205.0,500.0,358.75,121.82,50,0.0,133.15,500.0
9818,201407,1,942.0,12,0.0,0.0,7.0,,1600.0,947.63,0.0,55,0.0,692.0,3065.05
9819,201404,0,3409.0,12,29.0,6.0,9.0,281.0,1600.0,216.87,0.0,36,31.0,,4000.0
9820,201402,0,853.0,12,0.0,0.0,3.0,,1500.0,479.5,125.89,45,0.0,439.03,3000.0
9821,201412,0,2896.0,10,37.0,11.0,10.0,201.0,1000.0,738.97,95.86,72,4.0,602.89,
9822,201410,0,224.0,10,0.0,0.0,0.0,,1000.0,,,45,0.0,,
9823,201407,0,1604.0,12,4.0,4.0,11.0,512.0,2600.0,960.29,0.0,60,1.0,684.32,6200.0
9824,201403,0,268.0,12,0.0,0.0,0.0,,1000.0,,,55,0.0,,1000.0
9825,201407,1,2057.0,12,18.0,10.0,12.0,2147.0,1000.0,,,68,2.0,626.52,3380.0
9826,201406,0,530.0,6,0.0,0.0,0.0,,1000.0,,,49,0.0,,1000.0
9827,201412,0,962.0,12,0.0,0.0,9.0,,2000.0,255.57,83.92,38,0.0,,11176.96
9828,201412,0,1402.0,12,0.0,7.0,10.0,344.0,1000.0,1198.19,300.44,40,0.0,140.19,1400.0
9829,201401,1,2506.0,12,9.0,0.0,4.0,,1200.0,595.35,192.46,58,4.0,585.32,2880.0
9830,201412,0,2271.0,12,22.0,10.0,12.0,678.0,1420.0,1213.61,0.0,35,5.0,532.84,2294.92
9831,201403,1,987.0,12,0.0,0.0,8.0,,1500.0,719.22,21.83,36,0.0,103.9,2100.0
9832,201407,0,568.0,3,0.0,0.0,0.0,,250.0,,,30,0.0,0.0,250.0
9833,201408,0,440.0,12,0.0,0.0,0.0,,500.0,,,50,0.0,,500.0
9834,201412,1,1921.0,12,10.0,8.0,10.0,65.0,1500.0,383.91,0.0,37,4.0,208.21,369.26
9835,201407,0,1261.0,10,0.0,4.0,12.0,359.0,1000.0,236.53,76.61,46,0.0,220.0,4400.0
9836,201403,0,3868.0,12,11.0,0.0,0.0,,1000.0,207.41,70.24,34,20.0,379.14,1000.0
9837,201410,0,1652.0,12,5.0,0.0,7.0,,2500.0,419.84,0.0,58,1.0,50.96,5750.0
9838,201403,0,1017.0,12,0.0,0.0,10.0,,600.0,352.72,0.0,64,0.0,172.37,600.0
9839,201403,1,303.0,12,0.0,0.0,0.0,,1000.0,,,38,0.0,,1500.0
9840,201406,1,1686.0,12,2.0,0.0,3.0,,1284.0,145.74,49.77,36,5.0,126.9,2804.0
9841,201403,0,647.0,12,0.0,0.0,0.0,,500.0,,,42,0.0,100.71,500.0
9842,201404,0,299.0,6,0.0,0.0,0.0,,1000.0,,,69,0.0,,1000.0
9843,201403,0,3100.0,12,35.0,10.0,11.0,1001.0,2000.0,840.54,0.0,48,5.0,376.47,2000.0
9844,201405,0,4626.0,12,55.0,8.0,12.0,530.0,552.72,,,39,26.0,395.08,552.72
9845,201411,1,531.0,12,0.0,0.0,0.0,,1000.0,,,50,0.0,,
9846,201410,0,1425.0,12,0.0,4.0,0.0,43.0,1400.0,,,43,0.0,,2380.0
9847,201402,0,3356.0,10,40.0,4.0,12.0,261.0,1700.0,437.43,147.49,47,7.0,,4200.0
9848,201407,0,126.0,12,0.0,0.0,0.0,,600.0,,,35,0.0,,818.88
9849,201405,0,4918.0,8,60.0,8.0,8.0,1137.0,800.0,813.64,0.0,57,35.0,636.01,1267.76
9850,201404,0,320.0,8,0.0,0.0,0.0,,500.0,,,42,0.0,,500.0
9851,201405,1,406.0,12,0.0,0.0,0.0,,1000.0,,,41,0.0,,1188.99
9852,201405,1,336.0,12,0.0,0.0,0.0,,2255.29,,,45,0.0,,2255.29
9853,201406,0,444.0,5,0.0,0.0,0.0,,150.0,,,38,0.0,,150.0
9854,201410,0,1294.0,4,0.0,2.0,12.0,199.0,400.0,418.75,99.65,49,0.0,423.66,2330.25
9855,201403,0,1342.0,6,0.0,3.0,1.0,29.0,1000.0,577.5,182.63,61,0.0,566.67,1000.0
9856,201402,0,582.0,12,0.0,0.0,0.0,,1200.0,,,61,0.0,0.0,1200.0
9857,201403,0,1442.0,10,0.0,11.0,12.0,563.0,1000.0,239.94,0.0,60,0.0,82.61,2886.9
9858,201407,0,1596.0,12,3.0,11.0,11.0,165.0,1500.0,475.3,65.48,42,1.0,319.03,7830.0
9859,201404,0,644.0,12,0.0,0.0,0.0,,600.0,,,35,0.0,46.59,871.94
9860,201404,1,221.0,10,0.0,0.0,0.0,,1000.0,,,38,0.0,,1000.0
9861,201404,1,493.0,12,0.0,0.0,0.0,,2000.0,,,37,0.0,,3329.2
9862,201404,0,847.0,12,0.0,0.0,4.0,,500.0,103.96,0.0,60,0.0,177.62,1500.0
9863,201403,0,127.0,12,0.0,0.0,0.0,,841.36,,,34,0.0,,841.36
9864,201404,0,228.0,12,0.0,0.0,0.0,,300.0,,,52,0.0,,300.0
9865,201402,0,3052.0,12,37.0,1.0,5.0,,1400.0,157.93,0.0,31,7.0,,3473.34
9866,201412,0,2185.0,12,19.0,10.0,12.0,547.0,3000.0,806.68,0.0,53,4.0,394.55,4000.0
9867,201410,1,356.0,12,0.0,0.0,0.0,,600.0,,,40,0.0,,500.0
9868,201407,0,1312.0,12,0.0,6.0,1.0,258.0,1200.0,,,69,0.0,221.15,1521.47
9869,201406,1,210.0,12,0.0,0.0,0.0,,1024.85,,,40,0.0,,1024.85
9870,201407,0,2241.0,10,10.0,0.0,0.0,,1200.0,,,38,6.0,,3800.0
9871,201411,0,1808.0,3,7.0,0.0,0.0,,842.86,,,34,4.0,,1200.0
9872,201402,0,579.0,5,0.0,0.0,0.0,,1000.0,,,36,0.0,0.0,3000.0
9873,201409,0,3243.0,6,12.0,0.0,0.0,,1000.0,,,31,6.0,,
9874,201410,0,4374.0,8,27.0,11.0,12.0,770.0,1200.0,892.29,53.61,36,9.0,598.62,
9875,201408,0,439.0,3,0.0,0.0,0.0,,500.0,,,56,0.0,,914.9
9876,201403,0,240.0,6,0.0,0.0,0.0,,362.56,,,32,0.0,,362.56
9877,201407,0,3220.0,12,16.0,0.0,1.0,,700.0,,,39,37.0,,700.0
9878,201403,0,3383.0,12,31.0,7.0,11.0,1588.0,2000.0,571.77,0.0,60,31.0,575.86,2500.0
9879,201407,0,248.0,12,0.0,0.0,0.0,,1100.0,,,42,0.0,,1100.0
9880,201405,0,601.0,12,0.0,0.0,0.0,,2000.0,,,45,0.0,73.9,2480.0
9881,201401,0,1496.0,12,1.0,6.0,12.0,144.0,1000.0,545.86,173.3,67,1.0,322.0,2000.0
9882,201410,0,2453.0,6,19.0,0.0,0.0,,400.0,,,51,1.0,,700.0
9883,201402,0,565.0,8,0.0,0.0,0.0,,1200.0,,,39,0.0,,2400.0
9884,201402,0,2651.0,12,4.0,6.0,11.0,165.0,1000.0,324.8,122.88,52,5.0,336.61,2000.0
9885,201411,1,269.0,12,0.0,0.0,0.0,,1000.0,,,51,0.0,,
9886,201411,0,787.0,12,0.0,0.0,2.0,,3000.0,50.39,0.0,73,0.0,218.11,
9887,201408,1,2635.0,12,23.0,2.0,10.0,130.0,1500.0,235.57,18.53,38,10.0,49.9,9100.0
9888,201410,1,331.0,12,0.0,0.0,0.0,,1000.0,,,50,0.0,,
9889,201412,0,,12,,,,,1000.0,,,54,,,1557.42
9890,201408,0,3980.0,12,46.0,7.0,12.0,1555.0,1580.0,629.82,0.0,48,35.0,561.71,15139.99
9891,201406,0,3663.0,12,59.0,3.0,12.0,288.0,300.0,358.89,0.0,39,7.0,33.61,1305.5
9892,201401,0,1697.0,12,9.0,10.0,11.0,116.0,1500.0,285.47,79.56,42,1.0,250.3,7500.0
9893,201409,0,268.0,12,0.0,0.0,0.0,,1000.0,,,64,0.0,,
9894,201409,0,2443.0,4,18.0,7.0,12.0,787.0,800.0,821.27,45.52,29,11.0,421.67,
9895,201406,1,2627.0,10,37.0,12.0,12.0,1358.0,800.0,2070.3,493.81,47,2.0,1074.0,800.0
9896,201409,0,761.0,12,0.0,0.0,1.0,,1500.0,383.84,0.0,49,0.0,779.09,1166.78
9897,201401,0,392.0,12,0.0,0.0,0.0,,500.0,,,67,0.0,,1000.0
9898,201405,0,3809.0,12,6.0,0.0,0.0,,700.0,,,37,5.0,,700.0
9899,201407,0,847.0,6,0.0,0.0,4.0,,350.0,272.09,0.0,35,0.0,217.99,350.0
9900,201404,1,1406.0,12,0.0,8.0,12.0,905.0,1150.0,599.14,0.0,49,0.0,289.14,1291.77
9901,201410,1,3924.0,10,41.0,9.0,12.0,466.0,600.0,884.19,30.78,58,19.0,581.76,1800.0
9902,201406,0,2603.0,10,22.0,0.0,1.0,,3000.0,,,49,16.0,245.12,11708.0
9903,201410,0,928.0,12,0.0,0.0,4.0,,700.0,545.87,154.91,32,0.0,117.15,
9904,201403,0,457.0,12,0.0,0.0,0.0,,1058.73,,,67,0.0,,1058.73
9905,201411,0,336.0,12,0.0,0.0,0.0,,2000.0,,,53,0.0,,
9906,201403,0,4515.0,12,12.0,10.0,12.0,511.0,700.0,644.56,86.33,43,48.0,422.97,700.0
9907,201403,1,448.0,12,0.0,0.0,0.0,,500.0,,,36,0.0,,1124.01
9908,201405,0,790.0,5,0.0,0.0,2.0,,300.0,228.72,78.37,47,0.0,209.63,300.0
9909,201407,0,648.0,6,0.0,0.0,0.0,,600.0,,,39,0.0,24.9,1600.0
9910,201412,0,394.0,12,0.0,0.0,0.0,,1000.0,,,44,0.0,,
9911,201402,0,2483.0,3,2.0,0.0,5.0,,500.0,115.97,0.0,55,2.0,45.04,1000.0
9912,201404,0,2030.0,12,12.0,5.0,9.0,1028.0,1040.0,669.27,80.01,62,7.0,251.0,2440.0
9913,201404,0,413.0,5,0.0,0.0,0.0,,451.0,,,39,0.0,,451.0
9914,201409,0,1233.0,7,0.0,3.0,12.0,438.0,700.0,537.66,0.0,50,0.0,392.37,
9915,201412,1,1875.0,12,14.0,11.0,12.0,843.0,2000.0,836.0,181.13,66,2.0,537.2,2000.0
9916,201402,0,615.0,12,0.0,0.0,0.0,,500.0,,,38,0.0,22.63,1000.0
9917,201403,0,830.0,8,0.0,0.0,4.0,,1379.69,369.77,0.0,42,0.0,236.72,1379.69
9918,201403,0,574.0,12,0.0,0.0,0.0,,1050.0,,,36,0.0,0.0,2076.6
9919,201401,0,388.0,8,0.0,0.0,0.0,,1000.0,,,54,0.0,,2000.0
9920,201403,0,514.0,12,0.0,0.0,0.0,,600.0,,,36,0.0,,1096.68
9921,201405,0,3318.0,12,50.0,7.0,0.0,,1000.0,,,55,4.0,23.07,1000.0
9922,201411,1,622.0,12,0.0,0.0,0.0,,2252.69,,,53,0.0,28.48,2000.0
9923,201409,0,378.0,10,0.0,0.0,0.0,,250.0,,,52,0.0,,
9924,201403,0,1116.0,8,0.0,0.0,12.0,174.0,500.0,144.84,0.0,51,0.0,34.77,500.0
9925,201412,0,930.0,12,0.0,0.0,8.0,,1000.0,506.45,91.57,62,0.0,314.75,
9926,201402,0,2913.0,10,8.0,1.0,1.0,,1000.0,255.05,55.1,37,11.0,199.77,3000.0
9927,201402,0,1007.0,12,0.0,0.0,9.0,,450.0,177.93,0.0,59,0.0,2.36,900.0
9928,201404,0,1216.0,12,0.0,3.0,11.0,295.0,1500.0,234.94,0.0,38,0.0,290.46,6371.92
9929,201410,0,930.0,12,0.0,0.0,7.0,,700.0,265.03,0.0,63,0.0,60.97,6100.0
9930,201407,0,1295.0,3,0.0,6.0,8.0,846.0,300.0,472.83,0.0,24,0.0,456.88,300.0
9931,201405,1,833.0,12,0.0,0.0,4.0,,873.27,237.55,0.0,23,0.0,134.41,873.27
9932,201403,1,,12,,,,,600.0,,,51,,,1300.0
9933,201409,0,323.0,12,0.0,0.0,0.0,,700.0,,,54,0.0,,
9934,201402,0,576.0,12,0.0,0.0,0.0,,1000.0,,,42,0.0,0.0,2000.0
9935,201409,0,1195.0,12,0.0,1.0,7.0,90.0,500.0,101.96,0.0,61,0.0,51.46,1000.0
9936,201401,0,499.0,12,0.0,0.0,0.0,,1000.0,,,48,0.0,,2000.0
9937,201404,0,1594.0,12,3.0,9.0,12.0,298.0,2000.0,943.83,0.0,49,2.0,346.13,2722.87
9938,201406,0,194.0,8,0.0,0.0,0.0,,500.0,,,62,0.0,,650.0
9939,201412,0,1814.0,12,11.0,12.0,12.0,501.0,1209.58,669.82,0.0,42,2.0,356.26,3200.0
9940,201405,0,476.0,12,0.0,0.0,0.0,,1500.0,,,59,0.0,,3500.0
9941,201411,1,864.0,10,0.0,0.0,5.0,,500.0,202.0,65.61,60,0.0,180.34,
9942,201401,1,224.0,12,0.0,0.0,0.0,,1500.0,,,55,0.0,,1500.0
9943,201405,0,393.0,10,0.0,0.0,0.0,,480.0,,,48,0.0,,480.0
9944,201406,1,434.0,10,0.0,0.0,0.0,,1000.0,,,50,0.0,,2000.0
9945,201408,0,864.0,12,0.0,0.0,5.0,,500.0,215.32,65.77,51,0.0,120.24,500.0
9946,201411,1,540.0,10,0.0,0.0,0.0,,1000.0,,,49,0.0,,
9947,201410,0,356.0,7,0.0,0.0,0.0,,500.0,,,59,0.0,,
9948,201401,0,538.0,12,0.0,0.0,0.0,,1000.0,,,52,0.0,0.0,2000.0
9949,201407,0,220.0,10,0.0,0.0,0.0,,1786.18,,,36,0.0,,3926.26
9950,201406,1,198.0,12,0.0,0.0,0.0,,602.72,,,23,0.0,,602.72
9951,201405,1,472.0,12,0.0,0.0,0.0,,1000.0,,,42,0.0,,1000.0
9952,201410,0,437.0,12,0.0,0.0,0.0,,1000.0,,,46,0.0,,800.0
9953,201407,0,1258.0,10,0.0,1.0,6.0,35.0,1000.0,303.01,87.09,50,0.0,156.29,3100.0
9954,201408,0,1887.0,12,13.0,12.0,12.0,924.0,2017.39,987.47,0.0,35,1.0,727.49,4668.19
9955,201409,0,547.0,12,0.0,0.0,0.0,,500.0,,,24,0.0,12.7,
9956,201412,1,772.0,12,0.0,0.0,2.0,,1900.0,287.34,0.0,41,0.0,259.25,3000.0
9957,201403,0,332.0,7,0.0,0.0,0.0,,700.0,,,50,0.0,,1310.0
9958,201412,0,352.0,12,0.0,0.0,0.0,,2518.6,,,50,0.0,,1042.2
9959,201403,0,323.0,4,0.0,0.0,0.0,,300.0,,,38,0.0,,300.0
9960,201404,0,496.0,12,0.0,0.0,0.0,,1500.0,,,34,0.0,,1500.0
9961,201409,0,1457.0,8,0.0,11.0,12.0,1034.0,2000.0,816.52,0.0,42,0.0,648.39,
9962,201405,1,430.0,12,0.0,0.0,0.0,,1000.0,,,47,0.0,,1000.0
9963,201407,0,225.0,12,0.0,0.0,0.0,,500.0,,,39,0.0,,500.0
9964,201406,0,326.0,12,0.0,0.0,0.0,,1000.0,,,42,0.0,,1000.0
9965,201410,1,956.0,12,0.0,0.0,6.0,,1060.0,159.99,0.0,45,0.0,110.33,848.2
9966,201406,0,3017.0,8,46.0,11.0,12.0,230.0,800.0,442.44,75.68,50,3.0,214.83,5800.0
9967,201410,0,1782.0,12,5.0,8.0,10.0,544.0,800.0,161.87,0.0,50,1.0,155.31,
9968,201404,0,4755.0,10,38.0,0.0,11.0,89.0,700.0,242.18,0.0,40,14.0,78.9,700.0
9969,201402,1,609.0,12,0.0,0.0,0.0,,2900.69,,,56,0.0,141.99,7201.38
9970,201409,0,1763.0,3,6.0,2.0,10.0,296.0,400.0,125.97,0.0,41,3.0,145.18,900.0
